We must continue to enforce against misconduct and illegal practices in the market firmly and fairly.	我们必须继续以坚定及公平的方式执法，打击市场上的失当行为及非法的作业方式。
Investor education The SFC has been doing a lot of work to educate investors through different channels to raise their financial literacy and investment knowledge.	投资者教育 证监会一直透过不同渠道进行大量的投资者教育工作，以提高投资者对投资产品的认识和他们的投资知识。
In 2006, there were a number of firsts - the first open-end fund investing directly in China A share markets;	在 2006 年更出现多个首次──首项直接投资于中国 A 股市场的开放式基金；
There is agreement on the vital need for reform, but the challenge is to find the right balance of reform so that markets can continue to function efficiently without undermining financial stability (and economic stability).	虽然目前各方都同意改革势在必行，但是如何取得适当的平衡，令市场可继续有效率地运作，但又不会损害金融系统（及经济）的稳定性是当下的挑战。
Of course, we expect them to have experience, talent, integrity and the conduct required under our rules and regulations.	当然，我们期望他们具备经验、才能、诚信和操守，符合本地的规则、规例的要求。
Meanwhile, we also look forward to seeing Mainland institutions emerging as major players in Hong Kong’s financial industry.	同时，我们也希望这些来港经营的内地机构成为我们香港金融业之中极具分量的参与者。
I will also touch on the SFC’s consultation proposals to enhance investor protection.	我也会谈谈证监会最近为加强投资者保障发表的咨询建议。
Out of the 133 newly-licensed corporations in the first half of 2018, nearly half of the non-local firms are Mainland-backed. The Mainland has overtaken the United States as the source of the largest number of shareholder groups controlling non-local licensed corporations.	在 2018 年上半年的 133 家新增持牌机构当中，除了本地公司，接近一半为中资背景公司，内地已经超越美国成为本地公司以外的持牌机构的第一大股东。
What we know is that the US sub-prime problem is much more deep-seated and structural in nature as discussed earlier, and the final losses have yet to emerge.	但正如以上所讨论，我们知道美国的次按问题比想像中更加根深蒂固，而且是结构上的问题，最终的亏损尚未完全显露出来。
Having instituted regulatory reforms to promote good corporate governance, regulators must guard against complacency and strengthen enforcement efforts to improve standards.	监管机构在推出各项监管改革来促进良好企业管治的同时，亦必须提防自满的心态，并加强执法行动以提高水准。
The MMT is chaired by a High Court judge who sits with two lay members selected from a panel drawn up by the Chief Executive.	市场失当行为审裁处由一名高等法院法官担任主席，连同两名从行政长官所任命的小组中选出的外界成员所组成。
And of course, much of that wealth will be in RMB.	当然，他们的大部分财富，将会是以人民币计价的。
If Professor Schwab is right, we may be at a juncture of this revolution where the ability to capture the benefits would yield great rewards, but failure to do so will result in disaster.	是次博奕注码似乎很大。 假如 Schwab 教授所言非虚，我们可能正处于这次革命的关键时刻： 如果能够善用个中好处，便能获得巨大回报；
It also leverages cooperation with other regulators, most importantly the Hong Kong Monetary Authority (HKMA) and the China Securities Regulatory Commission (CSRC).	此外，我们亦会与其他监管机构加强合作，特别是香港金融管理局（金管局）及中国证券监督管理委员会（中国证监会）。
More significantly, Hong Kong is the first major jurisdiction to have its own WVR regulations.	更重要的是，香港是首个设有关于同股不同权的自订法规的主要司法管辖区。
9. It is telling, though perhaps not surprising, that the world’s two largest and leading markets should consider it necessary to review their competitiveness.	9. 连全球最大及首屈一指的两个市场均认为有需要检讨其竞争力，虽然可能并不意外，但却的确说明了问题所在。
routine inspections are conducted to assess the general compliance of a firm;	例行视察旨在评估商号的一般合规状况；
44. It was reported by the media that several other Mainland listed companies planned to issue warrants and some brokerage firms had applied to issue warrants on the SSE50 Index.	44. 有传媒报道，其他数家内地上市公司已计划发行权证，有经纪行亦已申请发行以上证 50 指数为基础的权证。
We see new types of RMB product introduced into the market one after another. Some of them were the first of their kind in the world.	我们看到各类型的人民币产品，不断在市场上推陈出新，当中有部分更属全球首创。
Premier Wen’s first two points are related to RMB-denominated products.	温总理提出的首两个目标，都与人民币计价产品有关。
3 These include H shares and red chips.	3 包括 H 股公司及红筹公司。
18. We believe the strong growth of our derivative warrants market is attributable to a number of factors. These include:	18. 我们相信本港的衍生权证市场的强劲增长可归因于多个因素，包括：
Before I wrap up, I would like to spend a few minutes to look ahead at the opportunities that are available to the industry in Hong Kong.	在结束之前，我想用几分钟的时间，展望一下香港对冲基金业可掌握的机遇。
6. Mainland stocks have been listing on the Hong Kong stock market for quite some time.	6. 内地股票在香港股票市场上市已有一段日子。
First, Hong Kong can and should offer to share its experience, knowledge and expertise with relevant Mainland players to help them build capabilities.	首先，香港能够并应该与有关内地市场參与者分享行业经验、知识及专业才能，以协助他们提升自身能力。
1. The 10th anniversary of Hong Kong’s reunification with China was a date with historic meaning – it represents the successful implementation of the concept of “one country, two systems”, as well as a time when Hong Kong’s economy reaches record highs.	1. 相信大家上周末都怀着喜悦的心情渡过香港回归祖国十周年的大日子。 这个日子在历史上别具意义，不单代表一国两制的顺利落实，也是香港经济上达到高峰的时刻。
The fact that you are here today means that your firm probably already has a presence in Hong Kong or is planning to expand into Hong Kong or other overseas markets.	你们今天到来正好表示贵公司很可能已经在香港设有办事处，或正计划将业务扩展至香港或其他海外市场。
As a result, we held our ground and avoided overreaction.	结果，我们坚守立场，及避免作出过激反应。
What is meant by being fit and proper?	何谓适当人选呢？
46. Mis-selling continues to be a problem in the industry.	46. 另外，不当售卖手法仍然是业内存在的一个问题。
But as I thought about it, the bigger question we should address is, as Mainland China debuts on the world stage at the dawn of a new financial order, how Hong Kong can play a meaningful role to facilitate and support China’s monumental journey.	随著全球重建金融秩序及内地踏足世界市场，香港应如何担当积极角色，协助和支持中国开展这段与国际接轨的重要旅程。
22. Some commentators have expressed concern that competition would result in a race to the bottom in the regulation of financial markets.	22. 有评論者担心，竞争会令金融市场的监管标准下滑。
25. SFC licence applicants have to pass an examination before getting the licences. It is to ensure that their knowledge and skills have attained the basic level.	25. 取得牌照要先通过资格考试，确保牌照申请人的知识与技能达到基本的水平。
Last year, we authorised the first retail 130/30 UCITS III fund in Hong Kong.	去年，我们认可了香港首只 130/30 UCITS III 基金。
But what we need to do next is to seek, and break, new frontiers.	不过，我们下一步需要做的，是寻求并突破新领域。
The second is civil action before the courts.	第二个层面是在法院提起民事诉讼。
Just as we need an audit process to oversee application of accounting standards, we need adequate regulatory authority to enforce corporate standards and disclosure obligations under the Listing Rules, and the accounting and auditing standards.	就如我们需要利用审计程序来监督会计准则的应用一样，我们需要充分的监管权力来执行《上市规则》之下的公司准则和披露责任，以及会计和审计准则。
Signatories to the MMOU can both seek and offer assistance to one another in investigating market misconduct and corporate failures. IOSCO’s members comprise more than 100 regulatory agencies from around the world covering 90% of the world’s capital markets, of which 30 are full signatories of the MMOU, including Hong Kong.	《多边谅解备忘录》的签署方在调查市场失当行为及公司违责事件时，可互相寻求及提供协助。 国际证监会组织的成员包括来自占全球 90%资本市场的不同地区的超过 100 家监管机构，当中有 30 名成员(包括香港)已成为《多边谅解备忘录》的正式签署方。
Over the years, we have exercised a disciplined approach to budgetary preparation and cost control which has been successful in containing the growth in our overall costs below the rates of growth in our underlying work thereby enhancing efficiency.	多年来，我们在编制预算及控制开支时均采取严守纪律的方针，以至能够持续地将整体开支的增长限制在相关活动的增长率之下，因而提高了成本效益。
In other words, you can expect our supervisory response will be swift, pre-emptive and proportionate.	换句话说，你会预期，我们日后将会作出迅速、防患于未然和相称的监察回应。
According to our Annual Report, from April 2013 to March 2018, the number of corporate mis-governance cases under the SFC’s investigation jumped from 41 to 72, an increase of more than 70% in just five years’ time.	根据本会的年报，由 2013 年 4 月至 2018 年 3 月期间，受到证监会调查的企业管治失当个案数目由 41 宗增至 72 宗，在短短五年期间增加超过 70%。
Some of you may have read the Report on Economic Summit in response to China’s 11th Five-Year Plan last week.	你们当中可能有人已看过上星期为回应内地第十一个五年规划而提交的经济高峰会报告。
monitor the reporting of performance.	监察汇报公司表现的事宜。
Open University of Hong Kong The Reform and Opening Up of Mainland China’s Financial Market – the Role of Hong Kong 28 March 2011 Eddy Fong Chairman	香港公开大学中国内地金融市场的改革及对外开放––香港的角色 2011年3月28日 方正主席
I believe that over time, we can have a global market that is fair, efficient and transparent to all.	相信假以时日，我们必定能够拥有一个对所有人而言均属公平、有效率及具透明度的全球市场。
There will be guiding investment principles in line with international standards and practices.	我们会提供与国际标准和常规一致的指引性投资原则。
The asset management industry in China is also enjoying rapid growth – there has been a 10 times increase in total assets under management within six years between 2001 and 2006.	中国的资产管理业亦增长迅速–受管理的资产总值在 2001 至 2006 这六年间录得 10 倍增幅。
We believe that as a regulator, we encourage intermediaries to comply with laws and regulations, while intermediaries should exercise their frontline role in risk management.	为，证监会作为监管者是鼓励中介人合规守法的推动者，而中介人则是前线风险管理的执行者。
This is the first financial crisis of the 21st century that is unprecedented both in terms of its effects and reach, as well as its demand on solutions.	这是踏入二十一世纪首个出现的金融危机，不論在影响程度、范围及解决难度方面都是前所未見的。
We’ve adopted similar approaches to manage the risks posed by persistently loss-making but thinlycapitalised brokers who struggle to meet their minimum liquid capital requirements.	对于持续录得亏损，资本薄弱且只是勉强符合最低速动资金规定的经纪行，我们已采取类似做法以管理它们构成的风险。
As such we propose to restrict distributors from offering gifts to investors when promoting a specific investment product to investors.	因此，我们建议限制分销商以赠品促销个别投资产品。
They now know that even before the Manager-In-Charge initiative was introduced, they were already within the regulatory net for potential SFC disciplinary action.	现时，他们都知道，早在引入核心职能主管的措施之前，他们便已经归入证监会的监管范围内，可能成为纪律处分行动的对象。
The reason for the Central Government favouring Hong Kong over other overseas markets is obvious. After all, we are part of China.	中央政府给予香港的待遇较其他海外市场优厚，个中原因不言而喻──香港终归是中国的一部分。
One of the reasons given was, unlike other regulators the FSA is not required to provide or facilitate access to such corporate disclosures.	该局提出的其中一个原因是其本身有别于其他监管机构，无须提供索阅公司的信息披露的途径或利便这些信息的读取。
Thus our goal is to maintain an appropriate environment for the offering of investment products without stifling the market by over-regulation.	因此，我们的目标是为投资产品的销售提供适当的环境，同时确保不会因过度规管而窒碍市场发展。
Given its importance, I will focus this first part of my speech on where I think the Mainland’s domestic economic and financial reforms are headed, as well as its outward looking economic relationship.	由于这点十分重要，因此演讲的第一部分将重点阐述我对内地本土经济和金融改革方向的看法，以及其外向型的经济关系。
Regulators need to understand new products and services before they can determine how best to regulate them.	监管机构需要了解新的产品及服务，才能决定如何对它们作出最佳监管。
We should encourage them to build connections with overseas industry practitioners, gain real-time access to global information, and learn to master investment techniques.	我们应鼓勵他们与海外的业界參与者建立聯系，即时掌握国际资讯，以及学习运用投资技巧。
Starting October 2007, we allow the managers of our authorised funds to delegate their investment management functions to their related local affiliates located in non-AIR jurisdictions.	自 2007 年 10 月起，我们允许本会认可基金的经理向其位于非认可监察制度的司法管辖区的相关当地聯属公司转授投资管理职能。
” I would say that everybody who is engaged with the financial system is watching out for the risks.	”我会说参与金融体系的所有人都在密切注意风险。
So, while the numbers for the whole of 2008 may still look marginally positive, they mask the very steep and worrying declines recorded in the last quarter of 2008.	因此，虽然 2008 年全年的數据仍看似勉强维持在正數水平，但却掩盖了最后一季表现大幅滑落这个令人忧虑的情况。
Conclusion So to sum up, bilateral and reciprocal regulatory cooperation will be key to Hong Kong’s future as a leading international financial centre and a major hub for two-way capital flows.	结论总括来说，双边互惠的监管合作对香港在未来作为领先国际金融中心及双向资金流动的主要枢纽至关重要。
In addition, we see opportunities for Hong Kong to leverage its strengths in equity and derivative products.	此外，香港应可抓紧机遇，发挥在股票及衍生产品方面的优势。
Responses to the proposals will be considered before formal consultation on any changes to the Listing Rules.	我们会在考虑过公众对有关建议的回应后，才就《上市规则》的修订展开正式咨询。
This is an exciting development for the Hong Kong market, as each of these firms brings its own catchment of clients, liquidity and expertise.	这些机构把自身的客户、资金和专业经验引入香港，为香港市场带來令人振奋的进展。
On the Mainland, where the first ETF product was introduced in early 2005, the ETF market is now ranked first in Asia in terms of trading volume.	内地首只 ETF 产品于 2005 年初推出，而按成交额计算其 ETF 市场已跃升至亚洲首位。
The SFC’s Annual Report was designed and written with the aim of communicating effectively with all of the SFC’s stakeholders, enhancing transparency and accountability.	证监会《年报》的设计和编撰均旨在令本会得以与所有利益相关团体有效地沟通，从而提升透明度及问责性。
This poses a challenge to regulators and industry participants to ensure that retail investors understand what they are buying into.	这对于有责任确保散户投资者明白他们所购买的产品的监管者及行业参与者来说，带来了挑战。
Market expectation of directors and particularly independent non-executive directors has risen.	市场对于董事，尤其是独立非执行董事的要求已有所提高。
Categories of licences	牌照分类
There are currently two regulatory schools of thought.	现时有两种监管思想派系。
our powers under the Securities and Futures Ordinance are exercisable exclusively within the territorial limits of the Hong Kong SAR.	我们根据《证券及期货条例》获赋予的权力只可以在香港特区的地域范围内行使。
Sponsors must perform sufficient due diligence to understand the context or environment in which the company operates and present a fair and accurate picture of the whole business in the prospectus.	保荐人必须履行充分的尽职审查工作，以了解有关公司经营业务的概况或环境，并在招股章程中呈列有关整体业务的持平而准确的描述。
There lies ahead much bigger growth opportunities in the Mainland financial market.	展望未來，内地金融市场将带來更多的增长机遇。
At the same time, Hong Kong brokers and fund managers are establishing joint ventures in the Mainland for brokerage and fund management business.	与此同时，香港的经纪行及基金经理亦正于内地就经纪及基金管理业务设立合资企业。
Of course, we are not the only jurisdiction considering these issues.	当然，香港并非唯一考虑上述规管事宜的地区。
A key part of good investor relations is getting the right message to the right people.	向适当的对象传达适当的信息，是良好的投资者关系的重要一环。
The A50’s daily turnover in September amounted to 75% of the average daily turnover for all ETFs in Hong Kong.	A50 基金在 9 月的每日成交额占香港全部 ETF 每日平均成交额的 75%。
It was never a question of “whether or not to launch MRF”, but more a question of “when MRF is going to be launched”.	基金互认安排的问题不是“是否会推出＂，而是“何时推出”。
Market dynamics amplifying price movements;	市场活动将价格变动的幅度扩大；
That’s why we’ve adopted the “One SFC approach”, so that we can put our heads together to unmask the masterminds, unravel ulterior motives and hidden agendas and expose linkages among the connected parties behind misconduct.	这正是我们采纳“一个证监会”方针的原因，此举让我们能够集思广益，合力揭穿幕后主谋的真面目，破解不可告人的动机和目的，同时揭露失当行为背后各关连方之间的关系。
The Challenges Risk management has come a long way.	挑战风险管理已取得长足的发展。
Over the past few years a number of companies and regulators have sought ways to make financial information readily searchable electronically.	在过去数年，多家公司及监管机构已尝试利用不同办法，务求以电子方式提供随时搜寻财务信息的功能。
Education The quality of a market is a function of the quality of its intermediaries, investors and regulator.	教育市场的质素取决于其中介人、投资者和监管机构的质素。
I will not attempt to provide another rendition here. Suffice it to point out that a country that is the world’s second-largest economy, largest exporter and thirdlargest importer has to start pricing and settling some of its trades in its own currency.	我不会在此再作详细讨论，但中国作为全球第二大的经济体系，其出口量及进口量分别稳占全球第一位及第三位，因此中国亦需要开始以人民币作为部分贸易的定价及结算货币。
Indeed, we were one of the first jurisdictions in the world to introduce guidelines to facilitate the offering of hedge fund products to the retail market.	事实上，我们是全球其中一个最先推出相关指引，以利便向散户投资者发售对冲基金产品的司法管辖区。
Working closely with the CSRC to launch this program, we have today granted asset management licences to four Mainland firms to operate in Hong Kong, with many more waiting in the pipeline.	我们与中国证监会紧密合作落实这项计划，至今已向四家内地机构发出在香港经营资产管理业务的牌照，目前还有多宗申请正接受审批。
For the rest of my remarks, I would like to focus on China’s growing importance internationally and the role that Hong Kong can play in supporting China’s “going out” strategy.	接下來，我将探讨中国如何在国际间发挥日益重要的影响力，以及香港在支持中国“走出去”的过程中所担当的角色。
For instance, the large international firms, that is those who focus primarily on institutional investors will already have an established network to international capital markets and sophisticated products and services.	例如，主要著眼于机构投资者的大型国际商号已具备贯连国际资本市场和先进的产品及服务的具规模网络。
Indigenous Mainland fund managers have an edge when it comes to managing funds that invest in the Mainland market.	内地土生土长的基金经理在管理投资于内地市场的基金方面拥有先天优势。
4. On the revenue side, the latest projections indicate that our surplus will reach $598 million by the end of the financial year.	4. 在收入方面，最新的预测显示本会在财政年度结束时的盈余将达到 5 亿 9,800 万元。
Capital will flow to the most deserving institutions and provide sustainable growth for the entire region.	资金将会流向实力最雄厚的机构，让整个地区得以持续增长。
In 1984, securities regulators from France, Indonesia, Korea and the United Kingdom were the first agencies to join the membership from outside the Americas.	在 1984 年，来自法国、印度尼西亚、韩国及英国的证券监管机构率先加盟，成为该组织内最早一批美洲以外的成员。
In terms of investor education, I would add that whenever a new product is introduced to the market, we should seek to drive home investor knowledge in that particular product, what it does, and are its risks.	在投资者教育方面，我要补充的是，每当有新产品推出市场，我们都应该针对该项产品，为投资者提供适当的教育，向他们說明产品的详细资料以及风险所在。
secondly, the Financial Sector Assessment Programme (or FSAP for short) jointly sponsored by the World Bank and the International Monetary Fund (IMF).	第二个是由世界银行及国际货币基金组织共同赞助的金融体系评估 计划。
These ETFs cover a diverse range of sectors and include the first ETF in the world to offer non-Mainland investors access to the A-shares market in China and the first bond index-tracking ETF in Asia.	该等交易所买卖基金所涵盖的层面相当广泛，并且包括全球首项容许非内地投资者投资中国 A 股市场的交易所买卖基金，以及亚洲首项跟踪债券指数的交易所买卖基金。
For the first time, the trading volume of our ETFs surpassed Japan’s in 2008, putting us in the Number One spot in Asia.	香港的交易所买卖基金成交额更于 2008 年首次超越日本，跃居亚洲榜首。
I shall give a very brief introduction to the revised and proposed estimates as full details are already set out in the Annex to the Administration’s paper, which has been submitted to the Honourable Members.	本会的经修订和建议预算的全部详情已载于当局文件的附件，而该份文件已经呈交各位议员，所以我只会扼要地作一简介。
Over the last 24 months, much has been written and published by experts both inside China and around the world on this subject.	在过去两年间，中国以至全球各地的专家纷纷发表文章谈论这课题。
Any IOSCO member that wishes to join the MMOU is subjected to a rigorous assessment of whether its regulatory powers, and its ability to exercise them on behalf of its counterparts overseas, match up to IOSCO’s prerequisites for membership of the MMOU.	任何国际证监会组织的成员如有意加入《多边谅解备忘录》，均须就其监管权力及代表其海外对口机构行使该等权力的能力是否达到国际证监会组织《多边谅解备忘录》成员的先决条件而接受严格的评估。
And, for the first time we have put some real-life stories about problems experienced by investors into TV dramas.	此外，我们更首次将数个投资者的真实个案改编，拍摄成电视短剧，好让大家引以为鉴。
In recent years, this integration has been gaining enormous momentum.	近年來，融合的过程一直都取得长足的进展。
Mainland-backed brokers have made significant contributions to promoting the financial development of Hong Kong and are playing an increasingly important role in the market.	中资券商对推动香港的金融发展有很大的贡献，而且在市场占有愈来愈重要的地位。
I don’t know what you will be telling us as we go into our different rounds of consultation. I promise you that we will listen most attentively.	随著有关的咨询工作进入不同的阶段，我不知道大家会向我们提出甚么意见，但我承诺会留心聆听所有的意见。
7. The total estimated operating expenditure for 2006/07 is $561.9 million (including depreciation), which is 10.3% ($52.5 million) higher than the revised 2005/06 revised estimates.	7. 2006/07 年度的预算营运总支出是 5 亿 6,190 万元(包括折旧)，较经修订的 2005/06 年度修订预算高出 10.3%(5,250 万元)。
Senior management oversight A financial planning firm should have a good corporate governance system that sets the tone and culture of its business.	高级管理层的监察 财务策划公司应设立良好的企业管治制度，以确立本身业务的气氛和文化。
Education - Helping China investors understand the Hong Kong market Another characteristic of Hong Kong is the high level of participation of retail investors in the stock market – about 42% compared to 58% in respect of institutional investors.	教育－协助中国投资者了解香港市场 香港的另一个特色是，散户投资者在股票市场的参与率颇高，约为42%，而机构投资者的参与率为58%，但内地的散户参与率则更高。
We very much hope and would like to see a broad range of REIT products with mixed portfolios of local, Mainland and other overseas assets coming to the Hong Kong market.	我们十分期待及希望见到包含本地、内地及其他海外资产投资组合的广泛类别的房地产基金产品在香港巿场推出。
Thank you.	谢谢各位。
14. So that is our role as prime fund raising centre.	14. 以上是我们作为首选集资中心的角色。
Hong Kong has developed into a prime overseas fund-raising centre for Mainland enterprises.	香港已发展成为内地企业的主要境外集资中心。
Apart from listed companies, we also see Mainland intermediaries such as banks, insurance companies and securities and futures broker dealers establish operations here, competing alongside their international and local Hong Kong peers.	除上市公司外，内地的银行、保险公司和证券及期货经纪交易商等中介人亦來港开设业务，与国际及香港本地的中介人一同进行竞争。
This happened during a period when there was an active derivative warrants market in Hong Kong.	这是在香港出现活跃衍生权证市场的期间内发生的。
In fact, we have not requested for any appropriation since 1993.	事实上，我们自 1993 年起便没有提出拨款要求。
To further consolidate Hong Kong’s position as a global financial centre, Hong Kong should actively leverage on this new trend by developing an Islamic financial platform.	香港若要进一步巩固国际金融中心的地位，便应抓紧这个新趋势，建立及发展伊斯蘭金融平台。
Of course, relative to the RMB68.75 trillion of China’s M2, our deposit pool is insignificant.	当然，相对于内地的广义货币供应量（即 M2），即人民币 68.75 万亿元，香港的人民币存款量仍然微不足道。
However, this agreement is a key part of our ability to regulate Mainland companies.	然而，该协议是令我们能够规管内地上市公司的主要依据。
The prime responsibility for that confidence rests with your members and the two professional bodies.	主办今次论坛的两个专业团体，以及各位会员，负有维持这份信心的首要责任。
The 2nd Annual Asia Pacific Real Estate Congress Keynote Address 25 September 2007 Good morning Ladies and Gentlemen, Thank you for inviting me to speak at this annual conference.	第二届亚太房地产周年大会 要旨演说 2007 年 9 月 25 日 先生、女士，早安。 谢谢你们邀请我在今届周年大会上发言。
The fund complies with all relevant requirements of the UT Code, except for the fact that it tracks a commodities futures index, but the UT Code envisages only equities, debts or other securities indices.	该基金完全符合相关的《单位信托守则》规定，惟基金所跟踪的是商品期货指数，而《单位信托守则》所允许的只限于股票、债券或其他证券指数。
It must have substantive operations in Hong Kong, which could include activities such as actual portfolio management, foreign exchange management, currency hedging, etc.	基金必须在香港有实质的业务运作，包括实际投资组合管理、外汇管理、货币对冲等业务活动。
I believe this is where Hong Kong could give value and play a meaningful role, a role that one would argue is naturally Hong Kong’s, given that it is part of China and therefore enjoys the trust of the country and its people, and our proven success so far in working with the Mainland authorities to allow their companies come to market to raise funds and learn international best practice in governance.	我相信香港可以在这一环节作出宝贵及有意义的贡献，鉴于香港是中国的一部分，获得国家及人民的信任，我们一直以來亦能够成功与内地有关当局合作无间，协助内地公司进入香港市场进行集资及学习国际最佳管治作业方式，因此，可以說香港负起这个角色是顺理成章的。
In addition to the rapidly increasing number of funds, there has also been a corresponding increase in the types of investment products available to the retail public in the past few years.	在过去数年，除了基金数目迅速增长外，可供散户投资大众选择的投资产品的种类亦相应地增加。
Ascendance of ETFs in Asia As we have said before, we are committed to enhancing the ETF platform in Hong Kong.	ETF 在亚洲的发展一日千里 正如证监会经常指出，我们致力发展香港的 ETF 平台。
Concluding remarks	结语
No other market has the experience we have in dealing with the Mainland.	我们与内地洽商交流的经验是其他市场所欠奉的。
Originally devised and proposed by Hong Kong, this rather simple concept has further evolved to a well recognised scheme with a broad range of RMB products, giving Hong Kong a wider lead as an offshore RMB centre.	这项原本由香港设计和建议的计划，从一个简单的概念演变为一个广为人知的计划，当中包含多种人民币产品，使香港继续保持其领先的离岸人民币中心的地位。
The 1987 Crash and the Asian Financial Crisis The 1987 Crash In the years prior to the crash of 1987, stock markets were buoyant, with price earnings outpacing earnings growth, prompting some to warn of overvaluation.	1987 年的股灾及亚洲金融危机 1987 年的股灾在 1987 年的股灾前夕，证券市场交投畅旺，市盈率超出盈利增长，导致有关方面发出估价过高的警告。
Hong Kong has been uniquely placed to facilitate and support the Mainland enterprises in raising capital:	香港处于独特位置，可以促进及支援内地企业的集资活动：
The SFC public consultation on investor protection matters I’m sure most of you know that we recently released a consultation paper on investor protection matters, which addressed not just sales practices but also requirements for funds, investment-linked assurance schemes and structured products which are intended to be offered to the public in Hong Kong. This included a new structured products code.	证监会就投资者保障进行公开咨询 相信在座各位都知道，证监会最近刚发表建议加强投资者保障措施的咨询文件，除了提出有关监管销售手法的建议外，并且就那些向香港公众发售的基金、与投资有关的人寿保险计划及结构性产品提出相关规定，当中包括制订新的结构性产品守则。
The effect of reversing this temporary austerity measure is to increase our annual costs by $9.7 million;	撤销此临时紧缩措施令我们的年度费用增加 970 万元；
As at the end of March 2006, the total capitalisation of the stock market exceeded US$1,200 billion, rising nearly 15% in the first quarter of 2006.	截至 2006 年 3 月底，香港股票市场总市值更已超过了 12,000 亿美元，即在 2006 年首三个月，香港股票市场总市值增加了近 15%。
As with listed companies, it is perfectly legitimate for a REIT to develop a new acquisition or growth plan after listing with a view to enhancing its value.	一如上市公司，房地产基金在上市后才制定旨在为基金增值的新收购或增长计划，是完全合理的做法。
The new TV programmes will be screened on the Cable TV Finance Channel, sometime next week.	这辑电视节目将会在下星期在有线电视的财经资讯台播出。
The fund assets are primarily intended to be invested in RMB-denominated debt instruments issued outside the Mainland.	该基金的资产主要会投资于中国境外发行并以人民币计价的债务工具。
Central to our regime is the requirement that issuers of retail investment products must prepare a user-friendly document summarising the key features and risks of each product.	我们的监管制度的核心规定，在于零售投资产品的发行人必须准备一份浅白易明的文件，概述产品的主要特点及风险。
o after a further period of 12 months, the re-pledging limit will be fixed at a level of between 130% and 150%.	o 再经过 12 个月后，将转按上限设定于 130%至 150%之间的水平。
Hong Kong’s capital market Today, Hong Kong is the premier fund raising centre for Mainland enterprises.	香港的资本市场 现时，香港是内地企业的首选集资中心。
We have been dealt a strong hand because the Mainland is opening up in search of investment channels and expertise.	鉴于内地正在开放市场以寻求投资渠道及专业知識，我们已享有强大优势。
This is a healthy two-way process and I fully support continuing to work closely with the industry in order to maintain the competitiveness of our fund industry.	这是很有建设性的一种双向过程，我全力支持继续与业界紧密合作，以维持香港基金业的竞争力。
While uncertainty and pessimism abounds today, history shows us that markets will rebound and continue to innovate and thrive.	我们眼前虽然充满很多不明朗因素及悲观的情绪，但历史告诉我们，市场是会转好的，之后又会继续创新和出现兴旺的景象。
RMB-related developments I want to turn now to other developments that are significant for the Hong Kong market, namely steps being taken by China to pave the way towards further internationalisation of the renminbi (RMB), how this is likely to impact upon investments and investment assets worldwide, and the role Hong Kong is playing in this process.	与人民币相关的发展 接下来让我谈谈其他对香港市场有重大意义的发展，我所指的是中国为进一步推动人民币国际化而采取的措施，这些措施可能会对全球的投资活动及投资资产带来甚么影响，以及香港在此过程中所担当的角色。
We also issued a related statement with the Stock Exchange that sent a clear message that we will not hesitate to take enforcement action if our expectations were ignored.	我们亦与联交所发出一份相关声明，清楚表明若对我们的期望置诸不理，我们将毫不犹豫地采取执法行动。
There are clear requirements in the guidelines that research analysts on listed securities have to ensure their views are independent of the influence of the companies that the research covers. The intention is that investors can get a more balanced and independent view on securities analysis whether for primary or secondary offerings.	指引中明确规定研究分析员要确保他们所发表的意见须不受其研究涉及的公司所影响，目的是让投资者对不论是在第一或第二市场发售的证券的分析都有更持平及独立的看法。
In fact, I believe that there can and should be increased interaction amongst different financial centres - to identify strategic areas for collaboration and to explore, together, ways to support the overall growth and development of the wider offshore RMB market.	事实上，我认为各金融中心可以亦应该增加互动，以发掘战略合作的空间和机会，并共同寻找途径支持离岸人民币市场的整体增长及发展。
19 (9 months) 20\n	19 (9个月) 20\n
The SFC published some helpful guidelines about suitability back in May 2007 advising distributors:	证监会在 2007 年 5 月曾就提供合适建议的责任，向分销商发出以下实用指引：
Our regulatory framework for retail hedge funds provides a good example of how we seek to strike the right balance between giving investors sufficient access to appropriate investment choices while ensuring a proper level of investor protection.	我们就零售对冲基金制订的监管机制，是我们如何致力在为投资者提供充分的适当投资选择及确保具备妥善的投资者保障水平之间谋取适当的平衡的一个很好的例子。
For example:	举例说：
Our FRR4 is designed to be forward-looking and to anticipate the risks of the need for additional liquid capital.	我们的财政资源规则4的设计是要令中介机构防患于未然，以及能够预早考虑到有否需要注入额外的流动资金。
Issuers must put their clients’ interests first. Further, investors need to understand the features and risks of this new range of investment products.	发行商必须以客户的利益为先，投资者也必须了解这些新类别投资产品的特点及风险。
I hope to see more of such positive developments in the near future. Besides products, we are also seeing some new faces in the market.	除了推出新产品，市场亦出现了一些新面孔。
We will be soft consulting the industry on these new initiatives.	我们会就有关新措施向业界进行非正式咨询。
Through the Committee on Unit Trusts, we were able to grant a waiver from this requirement taking into account factors such as the legal constraints on investing directly in the A-Share market, the reputation of the issuer of the equity-linked instruments, the enhanced disclosure made in the offering document, and the criteria for selecting the issuer of the equity-linked instruments.	在考虑了多项因素后，例如直接投资于A股市场的法例限制、股票挂钩投资工具发行商的信誉、销售文件已加强披露基金详情、甄选股票挂钩投资工具发行商的准则等，我们透过单位信托委员会豁免该基金遵守上述规定。
